 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
823,3,103,145.301,308.934,0,17.859,2.526,7.728,26.369,97.014,0.200
824,3,104,145.294,308.873,0,17.777,2.530,7.755,26.508,97.687,0.200
825,3,105,145.278,308.852,0,17.754,2.521,7.695,26.191,96.123,0.200
826,3,106,145.320,308.830,0,17.716,2.529,7.739,26.396,97.033,0.200
827,3,107,145.314,308.889,0,17.710,2.531,7.757,26.498,97.556,0.200
828,3,108,145.304,308.867,0,17.581,2.528,7.741,26.426,97.259,0.200
829,3,109,145.299,308.805,0,17.531,2.520,7.689,26.168,96.022,0.200
830,3,110,145.292,308.818,0,17.458,2.516,7.670,26.071,95.565,0.200
831,3,111,145.308,308.808,0,17.459,2.518,7.679,26.110,95.733,0.200
832,3,112,145.291,308.819,0,17.317,2.519,7.686,26.145,95.894,0.200
833,3,113,145.290,308.781,0,17.286,2.514,7.654,25.988,95.156,0.200
834,3,114,145.273,308.720,0,17.272,2.510,7.630,25.863,94.540,0.200
835,3,115,145.254,308.739,0,17.135,2.516,7.671,26.078,95.591,0.200
836,3,116,145.259,308.683,0,17.209,2.506,7.609,25.753,93.996,0.200
837,3,117,145.292,308.681,0,17.069,2.508,7.619,25.813,94.298,0.200
838,3,118,145.273,308.667,0,17.009,2.505,7.603,25.729,93.895,0.200
839,3,119,145.254,308.617,0,17.048,2.503,7.587,25.641,93.444,0.200
840,3,120,145.263,308.653,0,16.848,2.504,7.594,25.681,93.657,0.200
841,3,121,145.274,308.613,0,16.885,2.508,7.614,25.771,94.036,0.200
842,3,122,145.302,308.616,0,16.792,2.514,7.651,25.941,94.805,0.200
843,3,123,145.261,308.576,0,16.842,2.503,7.591,25.667,93.579,0.200
844,3,124,145.272,308.533,0,16.793,2.505,7.596,25.679,93.591,0.200
845,3,125,145.282,308.533,0,16.683,2.498,7.557,25.487,92.687,0.200
846,3,126,145.267,308.493,0,16.548,2.501,7.572,25.558,93.021,0.200
847,3,127,145.266,308.428,0,16.436,2.507,7.611,25.754,93.936,0.200
848,3,128,145.261,308.455,0,16.483,2.505,7.601,25.706,93.726,0.200
849,3,129,145.275,308.430,0,16.469,2.509,7.622,25.796,94.095,0.200
850,3,130,145.258,308.424,0,16.422,2.504,7.592,25.665,93.543,0.200
851,3,131,145.278,308.348,0,16.365,2.502,7.582,25.608,93.254,0.200
852,3,132,145.292,308.314,0,16.308,2.504,7.593,25.657,93.450,0.200
853,3,133,145.302,308.277,0,16.198,2.512,7.636,25.863,94.388,0.200
854,3,134,145.273,308.255,0,16.199,2.511,7.634,25.860,94.418,0.200
855,3,135,145.263,308.237,0,16.063,2.513,7.644,25.912,94.677,0.200
856,3,136,145.254,308.188,0,16.052,2.511,7.631,25.852,94.394,0.200
857,3,137,145.230,308.208,0,15.951,2.510,7.626,25.823,94.252,0.200
858,3,138,145.243,308.139,0,15.869,2.522,7.704,26.225,96.217,0.200
859,3,139,145.246,308.107,0,15.793,2.522,7.699,26.198,96.073,0.200
860,3,140,145.245,308.100,0,15.735,2.528,7.737,26.383,96.948,0.200
861,3,141,145.247,308.097,0,15.711,2.522,7.702,26.216,96.163,0.200
862,3,142,145.239,308.062,0,15.643,2.528,7.734,26.359,96.781,0.200
863,3,143,145.236,308.004,0,15.568,2.533,7.777,26.622,98.261,0.200
864,3,144,145.195,307.936,0,15.466,2.529,7.753,26.516,97.811,0.200
865,3,145,145.204,307.956,0,15.442,2.521,7.702,26.250,96.496,0.200
866,3,146,145.188,307.911,0,15.426,2.529,7.749,26.475,97.543,0.200
867,3,147,145.193,307.859,0,15.383,2.517,7.679,26.136,95.950,0.200
868,3,148,145.168,307.859,0,15.301,2.515,7.671,26.109,95.883,0.200
869,3,149,145.158,307.812,0,15.211,2.504,7.603,25.766,94.221,0.200
870,3,150,145.156,307.792,0,15.093,2.505,7.604,25.755,94.115,0.200
871,3,151,145.138,307.793,0,15.139,2.504,7.603,25.762,94.202,0.200
872,3,152,145.136,307.742,0,15.013,2.507,7.615,25.798,94.277,0.200
873,3,153,145.132,307.656,0,14.910,2.495,7.544,25.452,92.647,0.200
874,3,154,145.158,307.710,0,14.913,2.502,7.588,25.676,93.727,0.200
875,3,155,145.144,307.677,0,14.815,2.500,7.577,25.616,93.411,0.200
876,3,156,145.154,307.695,0,14.843,2.509,7.630,25.883,94.709,0.200
877,3,157,145.143,307.739,0,14.768,2.503,7.594,25.703,93.853,0.200
878,3,158,145.134,307.656,0,14.676,2.495,7.551,25.497,92.897,0.200
879,3,159,145.131,307.636,0,14.738,2.513,7.649,25.945,94.882,0.200
880,3,160,145.115,307.633,0,14.603,2.497,7.561,25.542,93.100,0.200
881,3,161,145.086,307.604,0,14.533,2.493,7.539,25.446,92.697,0.200
882,3,162,145.126,307.632,0,14.466,2.499,7.571,25.597,93.381,0.200
883,3,163,145.135,307.622,0,14.404,2.498,7.567,25.571,93.229,0.200
884,3,164,145.114,307.661,0,14.477,2.494,7.544,25.466,92.775,0.200
885,3,165,145.123,307.599,0,14.305,2.491,7.525,25.370,92.302,0.200
886,3,166,145.137,307.622,0,14.317,2.500,7.576,25.609,93.382,0.200
887,3,167,145.093,307.566,0,14.168,2.496,7.551,25.496,92.894,0.200
888,3,168,145.122,307.561,0,14.193,2.494,7.544,25.463,92.737,0.200
889,3,169,145.157,307.575,0,14.112,2.495,7.546,25.454,92.630,0.200
890,3,170,145.142,307.583,0,14.141,2.495,7.543,25.440,92.580,0.200
891,3,171,145.155,307.574,0,14.121,2.496,7.553,25.491,92.806,0.200
892,3,172,145.136,307.503,0,13.965,2.497,7.557,25.501,92.826,0.200
893,3,173,145.166,307.513,0,13.944,2.492,7.530,25.385,92.341,0.200
894,3,174,145.136,307.469,0,13.947,2.496,7.547,25.457,92.635,0.200
895,3,175,145.137,307.483,0,13.877,2.494,7.540,25.421,92.460,0.200
896,3,176,145.111,307.464,0,13.710,2.496,7.549,25.478,92.781,0.200
897,3,177,145.180,307.400,0,13.703,2.495,7.546,25.460,92.671,0.200
898,3,178,145.167,307.426,0,13.735,2.495,7.538,25.403,92.346,0.200
899,3,179,145.139,307.325,0,13.652,2.503,7.589,25.650,93.496,0.200
900,3,180,145.114,307.312,0,13.550,2.503,7.590,25.661,93.576,0.200
901,3,181,145.140,307.284,0,13.561,2.503,7.591,25.670,93.631,0.200
902,3,182,145.120,307.261,0,13.423,2.495,7.551,25.510,93.008,0.200
903,3,183,145.100,307.238,0,13.451,2.493,7.542,25.465,92.796,0.200
904,3,184,145.133,307.233,0,13.370,2.498,7.568,25.574,93.240,0.200
905,3,185,145.125,307.203,0,13.386,2.506,7.613,25.800,94.320,0.200
906,3,186,145.129,307.142,0,13.419,2.509,7.630,25.891,94.762,0.200
907,3,187,145.092,307.118,0,13.196,2.506,7.613,25.817,94.460,0.200
908,3,188,145.109,307.109,0,13.255,2.509,7.632,25.903,94.847,0.200
909,3,189,145.103,307.100,0,13.196,2.516,7.671,26.086,95.663,0.200
910,3,190,145.094,307.039,0,13.192,2.527,7.733,26.385,97.035,0.200
911,3,191,145.079,306.969,0,13.086,2.523,7.719,26.354,97.065,0.200
912,3,192,145.096,306.988,0,13.067,2.524,7.728,26.408,97.353,0.200
913,3,193,145.081,307.029,0,13.005,2.523,7.715,26.323,96.848,0.200
914,3,194,145.110,307.031,0,12.871,2.528,7.746,26.457,97.407,0.200
915,3,195,145.100,307.008,0,12.823,2.522,7.720,26.378,97.241,0.200
916,3,196,145.131,306.974,0,12.835,2.523,7.720,26.351,97.018,0.200
917,3,197,145.127,306.975,0,12.839,2.518,7.696,26.252,96.625,0.200
918,3,198,145.118,306.975,0,12.750,2.518,7.691,26.219,96.437,0.200
919,3,199,145.115,306.948,0,12.746,2.515,7.676,26.158,96.201,0.200
920,3,200,145.109,306.934,0,12.678,2.523,7.714,26.310,96.782,0.200
921,3,201,145.073,306.923,0,12.569,2.519,7.695,26.233,96.498,0.200
922,3,202,145.062,306.936,0,12.489,2.512,7.661,26.094,95.933,0.200
923,3,203,145.089,306.929,0,12.448,2.521,7.706,26.286,96.728,0.200
924,3,204,145.088,306.891,0,12.484,2.514,7.666,26.084,95.761,0.200
925,3,205,145.066,306.841,0,12.398,2.510,7.639,25.952,95.157,0.200
926,3,206,145.102,306.847,0,12.435,2.506,7.618,25.861,94.758,0.200
927,3,207,145.143,306.791,0,12.393,2.507,7.622,25.853,94.619,0.200
928,3,208,145.103,306.796,0,12.241,2.501,7.589,25.713,94.037,0.200
929,3,209,145.081,306.767,0,12.172,2.506,7.618,25.844,94.610,0.200
930,3,210,145.040,306.668,0,12.221,2.492,7.530,25.405,92.525,0.200
931,3,211,145.070,306.707,0,12.188,2.500,7.578,25.631,93.555,0.200
932,3,212,145.087,306.685,0,12.053,2.493,7.538,25.442,92.678,0.200
933,3,213,145.049,306.665,0,12.020,2.507,7.616,25.812,94.380,0.200
934,3,214,145.080,306.597,0,12.029,2.499,7.568,25.578,93.281,0.200
935,3,215,145.078,306.591,0,11.983,2.495,7.541,25.429,92.520,0.200
936,3,216,145.053,306.539,0,11.900,2.492,7.529,25.396,92.464,0.200
937,3,217,145.059,306.497,0,11.854,2.486,7.497,25.236,91.711,0.200
938,3,218,145.050,306.532,0,11.850,2.490,7.514,25.305,91.979,0.200
939,3,219,145.097,306.479,0,11.854,2.483,7.476,25.109,91.018,0.200
940,3,220,145.051,306.471,0,11.658,2.493,7.533,25.401,92.435,0.200
941,3,221,145.067,306.436,0,11.742,2.481,7.463,25.066,90.897,0.200
942,3,222,145.060,306.430,0,11.578,2.488,7.506,25.272,91.835,0.200
943,3,223,145.086,306.409,0,11.602,2.494,7.543,25.454,92.707,0.200
944,3,224,145.050,306.389,0,11.563,2.492,7.532,25.401,92.469,0.200
945,3,225,145.048,306.352,0,11.459,2.495,7.547,25.475,92.802,0.200
946,3,226,145.066,306.338,0,11.458,2.489,7.515,25.339,92.246,0.200
947,3,227,145.007,306.338,0,11.244,2.490,7.521,25.353,92.267,0.200
948,3,228,145.051,306.270,0,11.359,2.492,7.533,25.418,92.588,0.200
949,3,229,145.078,306.289,0,11.289,2.487,7.502,25.255,91.785,0.200
950,3,230,145.057,306.247,0,11.249,2.493,7.540,25.448,92.721,0.200
951,3,231,145.074,306.279,0,11.262,2.493,7.536,25.417,92.530,0.200
952,3,232,145.057,306.284,0,11.142,2.495,7.543,25.447,92.651,0.200
953,3,233,145.036,306.240,0,11.188,2.497,7.561,25.552,93.221,0.200
954,3,234,145.048,306.229,0,11.092,2.501,7.582,25.646,93.627,0.200
955,3,235,145.028,306.205,0,11.036,2.504,7.606,25.787,94.365,0.200
956,3,236,145.018,306.126,0,10.890,2.512,7.649,25.993,95.315,0.200
957,3,237,145.033,306.105,0,10.936,2.516,7.670,26.085,95.692,0.200
958,3,238,145.009,306.100,0,10.943,2.512,7.658,26.063,95.729,0.200
959,3,239,145.028,306.079,0,10.858,2.520,7.699,26.236,96.427,0.200
960,3,240,145.045,306.061,0,10.857,2.524,7.716,26.306,96.696,0.200
961,3,241,145.019,306.056,0,10.747,2.516,7.679,26.156,96.117,0.200
962,3,242,145.003,305.975,0,10.715,2.522,7.721,26.387,97.299,0.200
963,3,243,145.016,305.948,0,10.712,2.519,7.701,26.288,96.832,0.200
964,3,244,144.986,305.958,0,10.605,2.523,7.721,26.380,97.236,0.200
965,3,245,144.971,305.905,0,10.594,2.511,7.656,26.061,95.747,0.200
966,3,246,144.966,305.879,0,10.543,2.505,7.615,25.857,94.786,0.200
967,3,247,144.983,305.831,0,10.535,2.494,7.554,25.557,93.364,0.200
968,3,248,144.978,305.827,0,10.506,2.494,7.560,25.604,93.654,0.200
969,3,249,145.003,305.872,0,10.431,2.505,7.616,25.851,94.710,0.200
970,3,250,144.962,305.856,0,10.437,2.504,7.616,25.878,94.946,0.200
971,3,251,144.983,305.836,0,10.336,2.500,7.582,25.681,93.908,0.200
972,3,252,144.949,305.804,0,10.326,2.490,7.529,25.439,92.849,0.200
973,3,253,144.986,305.752,0,10.297,2.490,7.526,25.412,92.666,0.200
974,3,254,144.964,305.703,0,10.233,2.488,7.514,25.355,92.401,0.200
975,3,255,144.966,305.710,0,10.246,2.490,7.526,25.404,92.600,0.200
976,3,256,144.941,305.715,0,10.112,2.488,7.517,25.367,92.453,0.200
977,3,257,144.943,305.697,0,9.984,2.486,7.502,25.284,92.041,0.200
978,3,258,144.957,305.711,0,10.019,2.486,7.502,25.288,92.065,0.200
979,3,259,144.996,305.720,0,10.037,2.483,7.486,25.219,91.776,0.200
980,3,260,144.957,305.732,0,9.926,2.492,7.540,25.479,92.995,0.200
981,3,261,144.996,305.677,0,9.966,2.480,7.466,25.104,91.178,0.200
982,3,262,144.998,305.679,0,9.922,2.476,7.440,24.978,90.584,0.200
983,3,263,144.974,305.694,0,9.801,2.491,7.529,25.412,92.614,0.200
984,3,264,144.947,305.665,0,9.819,2.483,7.486,25.206,91.685,0.200
985,3,265,144.993,305.640,0,9.817,2.485,7.494,25.248,91.885,0.200
986,3,266,145.010,305.580,0,9.763,2.486,7.494,25.209,91.549,0.200
987,3,267,144.995,305.564,0,9.763,2.478,7.454,25.041,90.880,0.200
988,3,268,144.985,305.549,0,9.677,2.489,7.514,25.319,92.109,0.200
989,3,269,144.965,305.578,0,9.561,2.482,7.476,25.150,91.382,0.200
990,3,270,144.993,305.560,0,9.627,2.475,7.437,24.969,90.575,0.200
991,3,271,144.992,305.521,0,9.599,2.493,7.533,25.410,92.515,0.200
992,3,272,145.011,305.566,0,9.530,2.480,7.465,25.090,91.074,0.200
993,3,273,145.002,305.531,0,9.468,2.478,7.451,25.017,90.725,0.200
994,3,274,144.974,305.514,0,9.467,2.488,7.508,25.301,92.068,0.200
995,3,275,145.011,305.500,0,9.413,2.488,7.505,25.274,91.886,0.200
996,3,276,145.032,305.478,0,9.438,2.489,7.513,25.312,92.054,0.200
997,3,277,145.020,305.437,0,9.328,2.482,7.473,25.128,91.255,0.200
998,3,278,145.010,305.365,0,9.427,2.477,7.446,24.994,90.614,0.200
999,3,279,144.991,305.362,0,9.260,2.493,7.540,25.458,92.813,0.200
1000,3,280,145.008,305.312,0,9.246,2.491,7.532,25.436,92.786,0.200
1001,3,281,144.985,305.289,0,9.251,2.485,7.499,25.282,92.076,0.200
1002,3,282,144.945,305.287,0,9.139,2.490,7.522,25.376,92.458,0.200
1003,3,283,144.947,305.207,0,9.048,2.496,7.564,25.609,93.659,0.200
1004,3,284,144.952,305.249,0,9.101,2.505,7.613,25.831,94.627,0.200
1005,3,285,144.961,305.187,0,9.008,2.495,7.559,25.582,93.526,0.200
1006,3,286,144.929,305.142,0,9.044,2.506,7.625,25.911,95.088,0.200
1007,3,287,144.922,305.117,0,8.917,2.516,7.679,26.158,96.175,0.200
1008,3,288,144.603,305.077,0,9.157,2.534,7.756,26.423,96.902,0.200
1009,3,289,144.915,305.020,0,8.859,2.522,7.733,26.486,97.904,0.200
1010,3,290,144.605,304.973,0,9.159,2.558,7.909,27.222,100.890,0.200
1011,3,291,144.608,304.992,0,9.128,2.549,7.865,27.036,100.152,0.200
1012,3,292,144.605,304.976,0,9.093,2.545,7.838,26.897,99.459,0.200
1013,3,293,144.605,304.940,0,9.065,2.540,7.807,26.730,98.622,0.200
1014,3,294,144.906,304.939,0,8.731,2.526,7.742,26.486,97.754,0.200
1015,3,295,144.903,304.922,0,8.650,2.511,7.660,26.117,96.140,0.200
1016,3,296,144.914,304.917,0,8.661,2.508,7.641,26.011,95.610,0.200
1017,3,297,144.607,304.882,0,8.954,2.532,7.754,26.454,97.265,0.200
1018,3,298,144.571,304.862,0,8.883,2.537,7.784,26.604,97.960,0.200
1019,3,299,144.581,304.852,0,8.840,2.532,7.753,26.449,97.225,0.200
1020,3,300,144.572,304.855,0,8.863,2.531,7.747,26.419,97.088,0.200
1021,3,301,144.597,304.847,0,8.788,2.521,7.688,26.134,95.769,0.200
1022,3,302,144.566,304.799,0,8.696,2.524,7.703,26.192,95.976,0.200
1023,3,303,144.550,304.769,0,8.755,2.520,7.676,26.050,95.279,0.200
1024,3,304,144.542,304.728,0,8.678,2.525,7.704,26.184,95.887,0.200
1025,3,305,144.518,304.713,0,8.728,2.510,7.616,25.748,93.829,0.200
1026,3,306,144.524,304.703,0,8.648,2.506,7.601,25.703,93.721,0.200
1027,3,307,144.526,304.644,0,8.676,2.513,7.637,25.845,94.271,0.200
1028,3,308,144.511,304.628,0,8.559,2.512,7.629,25.811,94.127,0.200
1029,3,309,144.529,304.637,0,8.547,2.513,7.634,25.833,94.205,0.200
1030,3,310,144.514,304.585,0,8.522,2.512,7.624,25.764,93.818,0.200
1031,3,311,144.486,304.586,0,8.519,2.506,7.593,25.623,93.180,0.200
1032,3,312,144.531,304.591,0,8.478,2.511,7.622,25.760,93.798,0.200
1033,3,313,144.488,304.564,0,8.381,2.500,7.559,25.464,92.473,0.200
1034,3,314,144.486,304.585,0,8.406,2.504,7.584,25.590,93.074,0.200
1035,3,315,144.502,304.525,0,8.408,2.507,7.591,25.588,92.916,0.200
1036,3,316,144.455,304.517,0,8.291,2.509,7.605,25.671,93.382,0.200
1037,3,317,144.512,304.555,0,8.239,2.517,7.657,25.940,94.682,0.200
1038,3,318,144.489,304.486,0,8.188,2.506,7.594,25.648,93.371,0.200
1039,3,319,144.439,304.461,0,8.243,2.502,7.569,25.497,92.564,0.200
1040,3,320,144.486,304.452,0,8.217,2.511,7.622,25.764,93.839,0.200
1041,3,321,144.495,304.410,0,8.221,2.506,7.591,25.609,93.086,0.200
1042,3,322,144.448,304.394,0,8.115,2.506,7.592,25.603,93.035,0.200
1043,3,323,144.502,304.339,0,8.100,2.514,7.633,25.794,93.883,0.200
1044,3,324,144.451,304.325,0,8.105,2.508,7.601,25.650,93.245,0.200
1045,3,325,144.452,304.296,0,8.096,2.506,7.585,25.559,92.782,0.200
1046,3,326,144.433,304.319,0,8.032,2.510,7.615,25.728,93.644,0.200
1047,3,327,144.427,304.261,0,7.962,2.523,7.688,26.078,95.257,0.200
1048,3,328,144.440,304.238,0,7.918,2.518,7.656,25.914,94.448,0.200
1049,3,329,144.409,304.221,0,7.863,2.522,7.684,26.060,95.182,0.200
1050,3,330,144.439,304.167,0,7.860,2.512,7.627,25.786,93.922,0.200
1051,3,331,144.421,304.143,0,7.837,2.531,7.735,26.292,96.192,0.200
1052,3,332,144.413,304.142,0,7.835,2.516,7.653,25.919,94.557,0.200
1053,3,333,144.403,304.091,0,7.806,2.527,7.714,26.220,95.958,0.200
1054,3,334,144.427,304.036,0,7.755,2.545,7.850,26.997,100.080,0.200
1055,3,335,144.396,304.047,0,7.719,2.545,7.844,26.960,99.891,0.200
1056,3,336,144.423,304.014,0,7.705,2.535,7.784,26.662,98.459,0.200
1057,3,337,144.388,304.022,0,7.746,2.541,7.819,26.822,99.176,0.200
1058,3,338,144.392,304.001,0,7.641,2.537,7.790,26.671,98.423,0.200
1059,3,339,144.380,304.014,0,7.643,2.535,7.786,26.662,98.442,0.200
1060,3,340,144.393,303.999,0,7.570,2.531,7.760,26.536,97.853,0.200
1061,3,341,144.399,304.001,0,7.625,2.543,7.827,26.854,99.295,0.200
1062,3,342,144.425,303.965,0,7.509,2.528,7.735,26.391,97.082,0.200
1063,3,343,144.418,303.904,0,7.516,2.529,7.743,26.427,97.234,0.200
1064,3,344,144.394,303.856,0,7.488,2.526,7.721,26.310,96.634,0.200
1065,3,345,144.406,303.886,0,7.466,2.514,7.658,26.011,95.280,0.200
1066,3,346,144.382,303.842,0,7.416,2.505,7.600,25.714,93.851,0.200
1067,3,347,144.410,303.803,0,7.424,2.503,7.588,25.649,93.523,0.200
1068,3,348,144.361,303.815,0,7.363,2.515,7.660,26.013,95.267,0.200
1069,3,349,144.381,303.705,0,7.359,2.498,7.557,25.492,92.757,0.200
1070,3,350,144.353,303.700,0,7.255,2.489,7.508,25.276,91.842,0.200
1071,3,351,144.350,303.640,0,7.276,2.497,7.548,25.436,92.453,0.200
1072,3,352,144.341,303.661,0,7.176,2.505,7.592,25.651,93.451,0.200
1073,3,353,144.309,303.661,0,7.204,2.497,7.546,25.419,92.351,0.200
1074,3,354,144.310,303.595,0,7.190,2.504,7.584,25.595,93.116,0.200
1075,3,355,144.320,303.614,0,7.098,2.503,7.577,25.569,93.035,0.200
1076,3,356,144.341,303.609,0,7.103,2.504,7.582,25.575,92.986,0.200
1077,3,357,144.317,303.595,0,7.033,2.509,7.615,25.767,94.016,0.200
1078,3,358,144.301,303.570,0,7.044,2.490,7.507,25.235,91.527,0.200
1079,3,359,144.323,303.599,0,7.039,2.498,7.553,25.453,92.500,0.200
1080,3,360,144.326,303.549,0,6.987,2.495,7.534,25.366,92.114,0.200
1081,4,0,149.215,322.269,0,8.060,2.220,6.002,18.171,59.781,0.200
1082,4,1,149.364,322.286,0,8.072,2.212,5.954,17.926,58.595,0.200
1083,4,2,149.474,322.241,0,8.108,2.226,6.021,18.203,59.687,0.200
1084,4,3,149.526,322.185,0,7.961,2.226,6.017,18.168,59.447,0.200
1085,4,4,149.554,322.125,0,8.065,2.244,6.112,18.584,61.196,0.200
1086,4,5,149.572,322.090,0,8.047,2.265,6.309,19.794,67.539,0.200
1087,4,6,149.618,321.997,0,8.086,2.262,6.283,19.630,66.661,0.200
1088,4,7,149.577,321.919,0,8.046,2.255,6.242,19.426,65.735,0.200
1089,4,8,149.566,321.897,0,7.999,2.249,6.200,19.212,64.704,0.200
1090,4,9,149.536,321.864,0,7.972,2.259,6.251,19.441,65.721,0.200
1091,4,10,149.542,321.840,0,7.982,2.252,6.208,19.227,64.718,0.200
1092,4,11,149.567,321.791,0,7.968,2.248,6.189,19.145,64.370,0.200
1093,4,12,149.559,321.857,0,7.892,2.262,6.272,19.536,66.134,0.200
1094,4,13,149.495,321.773,0,7.908,2.244,6.166,19.030,63.859,0.200
1095,4,14,149.490,321.756,0,7.874,2.246,6.173,19.053,63.903,0.200
1096,4,15,149.537,321.711,0,7.953,2.248,6.184,19.090,64.008,0.200
1097,4,16,149.504,321.716,0,7.902,2.261,6.249,19.387,65.311,0.200
1098,4,17,149.487,321.653,0,7.885,2.250,6.185,19.083,63.964,0.250
1099,4,18,149.508,321.657,0,7.816,2.258,6.227,19.268,64.761,0.200
1100,4,19,149.559,321.691,0,7.827,2.264,6.268,19.473,65.696,0.200
1101,4,20,149.557,321.630,0,7.741,2.265,6.261,19.406,65.291,0.250
1102,4,21,149.512,321.530,0,7.740,2.254,6.192,19.064,63.705,0.200
1103,4,22,149.439,321.519,0,7.718,2.241,6.122,18.735,62.247,0.250
1104,4,23,149.462,321.465,0,7.708,2.260,6.218,19.140,63.877,0.200
1105,4,24,149.427,321.410,0,7.671,2.256,6.194,19.035,63.446,0.200
1106,4,25,149.443,321.360,0,7.678,2.259,6.212,19.117,63.832,0.200
1107,4,26,149.398,321.302,0,7.716,2.260,6.211,19.085,63.598,0.200
1108,4,27,149.372,321.280,0,7.610,2.261,6.214,19.092,63.599,0.200
1109,4,28,149.400,321.240,0,7.622,2.264,6.233,19.193,64.083,0.200
1110,4,29,149.391,321.211,0,7.631,2.271,6.266,19.321,64.557,0.200
1111,4,30,149.348,321.221,0,7.615,2.270,6.252,19.239,64.130,0.200
1112,4,31,149.354,321.131,0,7.472,2.292,6.373,19.790,66.555,0.200
1113,4,32,149.327,321.107,0,7.556,2.285,6.341,19.661,66.051,0.200
1114,4,33,149.316,321.090,0,7.491,2.304,6.528,20.840,72.405,0.200
1115,4,34,149.339,321.088,0,7.496,2.309,6.551,20.927,72.694,0.200
1116,4,35,149.336,321.073,0,7.459,2.302,6.513,20.752,71.921,0.200
1117,4,36,149.312,321.010,0,7.589,2.297,6.479,20.579,71.122,0.200
1118,4,37,149.302,320.981,0,7.509,2.291,6.446,20.414,70.330,0.200
1119,4,38,149.288,320.988,0,7.462,2.295,6.470,20.531,70.874,0.200
1120,4,39,149.268,320.972,0,7.405,2.299,6.485,20.582,71.052,0.200
1121,4,40,149.296,320.917,0,7.436,2.279,6.371,20.034,68.525,0.200
1122,4,41,149.315,320.993,0,7.389,2.312,6.561,20.955,72.780,0.200
1123,4,42,149.299,320.946,0,7.273,2.294,6.462,20.490,70.685,0.200
1124,4,43,149.301,320.957,0,7.345,2.294,6.460,20.466,70.516,0.200
1125,4,44,149.289,320.948,0,7.366,2.291,6.437,20.339,69.879,0.200
1126,4,45,149.265,320.924,0,7.370,2.294,6.451,20.405,70.178,0.200
1127,4,46,149.209,320.931,0,7.269,2.284,6.401,20.195,69.343,0.200
1128,4,47,149.273,320.883,0,7.280,2.275,6.351,19.956,68.257,0.200
1129,4,48,149.274,320.864,0,7.345,2.280,6.376,20.056,68.631,0.200
1130,4,49,149.237,320.878,0,7.326,2.288,6.416,20.226,69.352,0.200
1131,4,50,149.276,320.822,0,7.298,2.284,6.386,20.059,68.469,0.200
1132,4,51,149.243,320.793,0,7.251,2.276,6.339,19.846,67.576,0.200
1133,4,52,149.204,320.803,0,7.253,2.276,6.338,19.838,67.538,0.200
1134,4,53,149.250,320.780,0,7.255,2.264,6.278,19.579,66.458,0.200
1135,4,54,149.294,320.799,0,7.210,2.281,6.372,20.002,68.247,0.200
1136,4,55,149.264,320.801,0,7.163,2.279,6.361,19.960,68.112,0.200
1137,4,56,149.280,320.821,0,7.121,2.284,6.386,20.062,68.511,0.200
1138,4,57,149.305,320.827,0,7.160,2.284,6.391,20.098,68.704,0.200
1139,4,58,149.262,320.796,0,7.126,2.285,6.390,20.081,68.636,0.200
1140,4,59,149.253,320.770,0,7.107,2.272,6.313,19.695,66.793,0.200
1141,4,60,149.254,320.721,0,7.083,2.276,6.331,19.782,67.203,0.200
1142,4,61,149.223,320.675,0,7.062,2.274,6.318,19.707,66.824,0.200
1143,4,62,149.264,320.655,0,7.078,2.279,6.341,19.795,67.138,0.200
1144,4,63,149.275,320.580,0,7.015,2.277,6.324,19.687,66.558,0.200
1145,4,64,149.246,320.587,0,6.998,2.263,6.247,19.347,65.104,0.200
1146,4,65,149.247,320.553,0,7.033,2.272,6.291,19.531,65.849,0.200
1147,4,66,149.232,320.489,0,7.007,2.270,6.279,19.469,65.555,0.200
1148,4,67,149.237,320.444,0,6.949,2.268,6.265,19.398,65.219,0.200
1149,4,68,149.202,320.429,0,6.913,2.260,6.224,19.204,64.363,0.200
1150,4,69,149.196,320.387,0,6.928,2.279,6.321,19.631,66.170,0.200
1151,4,70,149.170,320.315,0,6.859,2.273,6.282,19.438,65.283,0.200
1152,4,71,149.189,320.323,0,6.854,2.274,6.298,19.540,65.818,0.200
1153,4,72,149.139,320.347,0,6.867,2.266,6.253,19.323,64.831,0.200
1154,4,73,149.147,320.265,0,6.819,2.272,6.285,19.471,65.491,0.200
1155,4,74,149.164,320.229,0,6.732,2.289,6.364,19.792,66.736,0.200
1156,4,75,149.135,320.148,0,6.820,2.284,6.345,19.735,66.610,0.200
1157,4,76,149.122,320.166,0,6.775,2.289,6.379,19.902,67.367,0.200
1158,4,77,149.138,320.091,0,6.710,2.311,6.575,21.091,73.696,0.200
1159,4,78,149.105,320.064,0,6.761,2.313,6.583,21.140,73.969,0.200
1160,4,79,149.061,320.011,0,6.658,2.321,6.617,21.251,74.283,0.200
1161,4,80,149.041,320.018,0,6.706,2.302,6.521,20.829,72.510,0.200
1162,4,81,149.016,319.925,0,6.625,2.291,6.449,20.468,70.816,0.200
1163,4,82,149.050,319.893,0,6.560,2.280,6.387,20.165,69.402,0.200
1164,4,83,149.058,319.905,0,6.600,2.310,6.540,20.841,72.283,0.200
1165,4,84,149.033,319.891,0,6.539,2.289,6.435,20.389,70.412,0.200
1166,4,85,149.049,319.872,0,6.599,2.294,6.450,20.398,70.220,0.200
